Date,Open,High,Low,Close*,Adj Close**,Volume,,
02/26/10,"1,813.00","1,822.25","1,803.50","1,818.50","1,818.50","223,029",,
02/25/10,"1,813.00","1,816.00","1,780.50","1,813.50","1,813.50","353,568",,
02/24/10,"1,799.50","1,819.75","1,796.50","1,814.00","1,814.00","299,224",,
02/23/10,"1,819.75","1,829.00","1,785.25","1,801.00","1,801.00","348,962",,
02/22/10,"1,818.75","1,833.00","1,810.25","1,821.00","1,821.00","226,172",,
02/19/10,"1,819.25","1,830.00","1,801.00","1,819.25","1,819.25","281,740",,
02/18/10,"1,812.00","1,824.75","1,804.75","1,820.75","1,820.75","268,313",,
02/17/10,"1,799.25","1,812.50","1,797.50","1,811.75","1,811.75","238,098",,
02/16/10,"1,781.50","1,801.50","1,775.25","1,799.25","1,799.25","259,717",,
02/12/10,"1,773.25","1,783.50","1,754.00","1,783.25","1,783.25","328,637",,
02/11/10,"1,744.50","1,778.75","1,736.75","1,775.50","1,775.50","339,083",,
02/10/10,"1,752.50","1,762.75","1,736.00","1,744.75","1,744.75","296,949",,
02/09/10,"1,734.00","1,767.25","1,732.00","1,752.00","1,752.00","380,797",,
02/08/10,"1,747.25","1,753.75","1,730.50","1,734.50","1,734.50","295,062",,
02/05/10,"1,734.00","1,747.75","1,710.75","1,745.00","1,745.00","556,768",,
02/04/10,"1,784.50","1,792.00","1,731.50","1,734.75","1,734.75","483,901",,
02/03/10,"1,769.00","1,786.50","1,763.50","1,785.50","1,785.50","315,040",,
02/02/10,"1,756.25","1,778.00","1,747.75","1,769.00","1,769.00","331,528",,
02/01/10,"1,740.00","1,758.25","1,737.00","1,755.75","1,755.75","344,059",,
01/29/10,"1,777.75","1,789.25","1,731.75","1,739.25","1,739.25","538,161",,
01/28/10,"1,807.50","1,820.00","1,759.25","1,770.50","1,770.50","570,517",,
01/27/10,"1,798.75","1,821.50","1,787.75","1,809.00","1,809.00","443,906",,
01/26/10,"1,809.75","1,823.75","1,783.75","1,796.50","1,796.50","419,117",,
01/25/10,"1,794.75","1,811.75","1,792.50","1,798.50","1,798.50","340,316",,
01/22/10,"1,841.25","1,849.25","1,789.50","1,797.75","1,797.75","527,630",,
01/21/10,"1,867.75","1,883.50","1,838.75","1,841.00","1,841.00","501,308",,
01/20/10,"1,889.25","1,892.25","1,845.50","1,867.00","1,867.00","403,528",,
01/19/10,"1,861.75","1,895.75","1,857.50","1,889.75","1,889.75","333,010",,
01/15/10,"1,893.00","1,894.00","1,854.75","1,862.25","1,862.25","345,081",,
01/14/10,"1,882.25","1,890.25","1,876.00","1,888.25","1,888.25","206,040",,
01/13/10,"1,866.00","1,889.50","1,853.25","1,882.50","1,882.50","315,109",,
01/12/10,"1,882.00","1,883.75","1,850.00","1,865.50","1,865.50","328,565",,
01/11/10,"1,892.25","1,900.00","1,874.25","1,883.50","1,883.50","244,841",,
01/08/10,"1,877.50","1,892.50","1,865.00","1,890.00","1,890.00","268,934",,
01/07/10,"1,877.75","1,880.50","1,865.75","1,877.50","1,877.50","241,321",,
01/06/10,"1,885.25","1,891.75","1,872.25","1,878.50","1,878.50","261,274",,
01/05/10,"1,886.50","1,890.25","1,876.00","1,885.25","1,885.25","208,698",,
01/04/10,"1,865.50","1,889.00","1,865.50","1,886.75","1,886.75","205,157",,
