,begin_date,end_date,window_size,forecast_days,forecast_precision
268,2010-09-29,2011-01-27,200,90,1.1397655254558416
269,2010-09-30,2011-01-28,200,90,1.244499500461341
270,2010-10-01,2011-01-29,200,90,1.2021099405669706
271,2010-10-02,2011-01-30,200,90,1.114818882054144
272,2010-10-03,2011-01-31,200,90,1.0857822329343374
273,2010-10-04,2011-02-01,200,90,1.242524392802414
274,2010-10-05,2011-02-02,200,90,1.2124363567768421
275,2010-10-06,2011-02-03,200,90,1.3811460734767536
276,2010-10-07,2011-02-04,200,90,1.2174552391471631
277,2010-10-08,2011-02-05,200,90,1.369453013107379
278,2010-10-09,2011-02-06,200,90,1.7094280152455308
279,2010-10-10,2011-02-07,200,90,1.4837502653211951
280,2010-10-11,2011-02-08,200,90,2.5538521194384605
281,2010-10-12,2011-02-09,200,90,1.3920099974159894
282,2010-10-13,2011-02-10,200,90,1.4555830038129938
283,2010-10-14,2011-02-11,200,90,1.3856979526627637
284,2010-10-15,2011-02-12,200,90,1.5164864368831334
285,2010-10-16,2011-02-13,200,90,1.4067741070803048
286,2010-10-17,2011-02-14,200,90,1.4996438481903798
287,2010-10-18,2011-02-15,200,90,1.8542161223759452
288,2010-10-19,2011-02-16,200,90,1.61080889159145
289,2010-10-20,2011-02-17,200,90,1.7008665446754034
290,2010-10-21,2011-02-18,200,90,1.6752234532650239
291,2010-10-22,2011-02-19,200,90,1.935766525010434
292,2010-10-23,2011-02-20,200,90,1.5179262334087043
293,2010-10-24,2011-02-21,200,90,1.6680186670818746
294,2010-10-25,2011-02-22,200,90,1.810400068141797
295,2010-10-26,2011-02-23,200,90,1.7908033078351788
296,2010-10-27,2011-02-24,200,90,1.7051687790381425
297,2010-10-28,2011-02-25,200,90,1.6911320052096246
298,2010-10-29,2011-02-26,200,90,1.9613525724612069
299,2010-10-30,2011-02-27,200,90,1.838273410680692
300,2010-10-31,2011-02-28,200,90,1.7339218539443932
301,2010-11-01,2011-03-01,200,90,1.9715720220522601
302,2010-11-02,2011-03-02,200,90,1.8763589087599248
303,2010-11-03,2011-03-03,200,90,1.9752198263102707
304,2010-11-04,2011-03-04,200,90,2.321310012539016
305,2010-11-05,2011-03-05,200,90,1.8932779778883404
306,2010-11-06,2011-03-06,200,90,1.9901716502189948
307,2010-11-07,2011-03-07,200,90,1.9639973440437912
308,2010-11-08,2011-03-08,200,90,2.012549587286208
309,2010-11-09,2011-03-09,200,90,2.124002810631723
310,2010-11-10,2011-03-10,200,90,1.9745144799782184
311,2010-11-11,2011-03-11,200,90,2.116790238051359
312,2010-11-12,2011-03-12,200,90,2.189954268382207
313,2010-11-13,2011-03-13,200,90,2.105647305564976
314,2010-11-14,2011-03-14,200,90,2.0599488647281583
315,2010-11-15,2011-03-15,200,90,2.102357825846552
316,2010-11-16,2011-03-16,200,90,2.083519036850215
317,2010-11-17,2011-03-17,200,90,1.9411714970791052
318,2010-11-18,2011-03-18,200,90,1.9833893468294674
319,2010-11-19,2011-03-19,200,90,1.833677938299148
320,2010-11-20,2011-03-20,200,90,1.9838568138671429
321,2010-11-21,2011-03-21,200,90,1.9613060524489643
322,2010-11-22,2011-03-22,200,90,2.1364303498887933
323,2010-11-23,2011-03-23,200,90,1.9439241368314568
324,2010-11-24,2011-03-24,200,90,1.9432962908164049
325,2010-11-25,2011-03-25,200,90,1.9646931564608916
326,2010-11-26,2011-03-26,200,90,2.0567729524570164
327,2010-11-27,2011-03-27,200,90,2.1582636065658853
328,2010-11-28,2011-03-28,200,90,2.0727960575895676
329,2010-11-29,2011-03-29,200,90,2.138009399433847
330,2010-11-30,2011-03-30,200,90,2.117281555776207
331,2010-12-01,2011-03-31,200,90,2.2667490480336014
332,2010-12-02,2011-04-01,200,90,2.1478043369815873
333,2010-12-03,2011-04-02,200,90,2.2474571176127536
334,2010-12-04,2011-04-03,200,90,2.221248827247887
335,2010-12-05,2011-04-04,200,90,2.2525368391208564
336,2010-12-06,2011-04-05,200,90,2.380481030073109
337,2010-12-07,2011-04-06,200,90,2.4367029146365615
338,2010-12-08,2011-04-07,200,90,2.328438120619808
339,2010-12-09,2011-04-08,200,90,2.333998712167921
340,2010-12-10,2011-04-09,200,90,2.257144601959739
341,2010-12-11,2011-04-10,200,90,2.289566788759608
342,2010-12-12,2011-04-11,200,90,2.227189887072281
343,2010-12-13,2011-04-12,200,90,2.264434974952088
344,2010-12-14,2011-04-13,200,90,2.37810395615748
345,2010-12-15,2011-04-14,200,90,2.3282824731133718
346,2010-12-16,2011-04-15,200,90,2.4173776260479087
347,2010-12-17,2011-04-16,200,90,2.529268348406621
