,begin_date,end_date,window_size,forecast_days,forecast_precision
309,2010-11-09,2011-03-09,200,90,3.1040403644009933
310,2010-11-10,2011-03-10,200,90,3.158571532650177
311,2010-11-11,2011-03-11,200,90,3.0813947764022895
312,2010-11-12,2011-03-12,200,90,2.9929686236718744
313,2010-11-13,2011-03-13,200,90,2.9388742733410482
314,2010-11-14,2011-03-14,200,90,2.9352373562761183
315,2010-11-15,2011-03-15,200,90,3.094809773126273
316,2010-11-16,2011-03-16,200,90,2.9791247014026556
317,2010-11-17,2011-03-17,200,90,3.155554768144483
318,2010-11-18,2011-03-18,200,90,3.086144690358609
319,2010-11-19,2011-03-19,200,90,3.1259949365305704
320,2010-11-20,2011-03-20,200,90,3.1456845491262735
321,2010-11-21,2011-03-21,200,90,3.158360523044901
322,2010-11-22,2011-03-22,200,90,3.21047677991937
323,2010-11-23,2011-03-23,200,90,3.217681751863848
324,2010-11-24,2011-03-24,200,90,3.352405886323113
325,2010-11-25,2011-03-25,200,90,3.8314168661818853
326,2010-11-26,2011-03-26,200,90,3.6317583910997264
327,2010-11-27,2011-03-27,200,90,4.967326136988035
328,2010-11-28,2011-03-28,200,90,3.737340777091839
329,2010-11-29,2011-03-29,200,90,4.931747417153137
330,2010-11-30,2011-03-30,200,90,5.497107413770305
331,2010-12-01,2011-03-31,200,90,4.123611945808623
332,2010-12-02,2011-04-01,200,90,5.928431687490304
333,2010-12-03,2011-04-02,200,90,5.844835569547131
334,2010-12-04,2011-04-03,200,90,5.3439300249022565
335,2010-12-05,2011-04-04,200,90,7.088833032759074
336,2010-12-06,2011-04-05,200,90,4.805763444534295
337,2010-12-07,2011-04-06,200,90,5.028855826370684
338,2010-12-08,2011-04-07,200,90,8.943515771365352
339,2010-12-09,2011-04-08,200,90,8.907341791828124
340,2010-12-10,2011-04-09,200,90,6.158015882511166
341,2010-12-11,2011-04-10,200,90,8.84024134822513
342,2010-12-12,2011-04-11,200,90,9.966916947078907
343,2010-12-13,2011-04-12,200,90,10.029373958124053
344,2010-12-14,2011-04-13,200,90,10.545073313840456
345,2010-12-15,2011-04-14,200,90,11.420929982769694
346,2010-12-16,2011-04-15,200,90,11.43844496641512
347,2010-12-17,2011-04-16,200,90,6.145670289289992
348,2010-12-18,2011-04-17,200,90,10.9599572107848
349,2010-12-19,2011-04-18,200,90,12.756446352380665
350,2010-12-20,2011-04-19,200,90,10.011346764651282
351,2010-12-21,2011-04-20,200,90,11.344501483414273
352,2010-12-22,2011-04-21,200,90,9.976690140092119
353,2010-12-23,2011-04-22,200,90,6.012653354838551
354,2010-12-24,2011-04-23,200,90,9.813877552407316
355,2010-12-25,2011-04-24,200,90,4.871658007760502
356,2010-12-26,2011-04-25,200,90,10.520541575427746
357,2010-12-27,2011-04-26,200,90,9.492823340671944
358,2010-12-28,2011-04-27,200,90,12.990828274108278
359,2010-12-29,2011-04-28,200,90,4.889264258975435
360,2010-12-30,2011-04-29,200,90,10.430109767038921
361,2010-12-31,2011-04-30,200,90,9.812439030851401
362,2011-01-01,2011-05-01,200,90,10.727743809099367
363,2011-01-02,2011-05-02,200,90,7.727501100024824
364,2011-01-03,2011-05-03,200,90,5.718237138805298
365,2011-01-04,2011-05-04,200,90,11.390483519666896
366,2011-01-05,2011-05-05,200,90,10.025484187871484
367,2011-01-06,2011-05-06,200,90,8.21884826037533
368,2011-01-07,2011-05-07,200,90,6.114350030621375
369,2011-01-08,2011-05-08,200,90,5.101010556548032
370,2011-01-09,2011-05-09,200,90,5.795634981422573
371,2011-01-10,2011-05-10,200,90,6.612182053933249
372,2011-01-11,2011-05-11,200,90,5.238861768256592
373,2011-01-12,2011-05-12,200,90,4.868993319377283
374,2011-01-13,2011-05-13,200,90,5.554358059093572
375,2011-01-14,2011-05-14,200,90,4.760320958737229
376,2011-01-15,2011-05-15,200,90,5.467016312891007
377,2011-01-16,2011-05-16,200,90,4.907495787454775
378,2011-01-17,2011-05-17,200,90,4.725607643711798
379,2011-01-18,2011-05-18,200,90,4.974915068930954
380,2011-01-19,2011-05-19,200,90,4.728390299704836
381,2011-01-20,2011-05-20,200,90,4.611544947753634
382,2011-01-21,2011-05-21,200,90,4.4230736274557385
383,2011-01-22,2011-05-22,200,90,4.759171691678941
384,2011-01-23,2011-05-23,200,90,4.79415740240287
385,2011-01-24,2011-05-24,200,90,5.029865444408492
386,2011-01-25,2011-05-25,200,90,4.436315839409469
387,2011-01-26,2011-05-26,200,90,4.327972098329053
388,2011-01-27,2011-05-27,200,90,5.254237296784373
389,2011-01-28,2011-05-28,200,90,4.410719466487089
390,2011-01-29,2011-05-29,200,90,4.32140385549453
391,2011-01-30,2011-05-30,200,90,4.524720225927438
392,2011-01-31,2011-05-31,200,90,4.687864793870489
393,2011-02-01,2011-06-01,200,90,4.901654858975315
394,2011-02-02,2011-06-02,200,90,5.150731332027844
395,2011-02-03,2011-06-03,200,90,5.582884362913189
396,2011-02-04,2011-06-04,200,90,4.360564077010621
397,2011-02-05,2011-06-05,200,90,4.160132703622779
398,2011-02-06,2011-06-06,200,90,4.418485405692154
399,2011-02-07,2011-06-07,200,90,4.325384869781098
400,2011-02-08,2011-06-08,200,90,6.441415750339427
401,2011-02-09,2011-06-09,200,90,5.148953386541399
402,2011-02-10,2011-06-10,200,90,4.837287461011375
403,2011-02-11,2011-06-11,200,90,5.214320295433612
404,2011-02-12,2011-06-12,200,90,5.103412236356232
405,2011-02-13,2011-06-13,200,90,5.1335900648955395
406,2011-02-14,2011-06-14,200,90,6.0252868251331355
407,2011-02-15,2011-06-15,200,90,5.355797136285239
408,2011-02-16,2011-06-16,200,90,7.330666396043641
409,2011-02-17,2011-06-17,200,90,5.201319205726829
410,2011-02-18,2011-06-18,200,90,5.045860617680575
411,2011-02-19,2011-06-19,200,90,5.30938759177199
412,2011-02-20,2011-06-20,200,90,5.049789611092167
413,2011-02-21,2011-06-21,200,90,5.304351433670406
414,2011-02-22,2011-06-22,200,90,4.749258449266544
415,2011-02-23,2011-06-23,200,90,4.8807443735373734
416,2011-02-24,2011-06-24,200,90,4.825019114583685
417,2011-02-25,2011-06-25,200,90,4.786455728517508
418,2011-02-26,2011-06-26,200,90,4.637423767825321
